10000
12.1907 0
14.5821 2.39132
16.4831 2.34948
17.0904 1.76886
17.0642 1.3704
17.1249 1.12057
17.5831 1.05207
17.3283 0.946058
16.8474 0.963027
17.1044 0.898874
16.7968 0.869318
16.5289 0.83756
16.3535 0.790164
16.2371 0.740746
16.3625 0.700902
16.3221 0.656876
16.5231 0.648929
16.4128 0.621679
16.3807 0.588922
16.3252 0.561449
16.4537 0.549281
16.5342 0.529875
16.6271 0.514765
16.6408 0.493038
16.6197 0.473373
16.5053 0.468985
16.5905 0.459252
16.4455 0.46568
16.3707 0.455527
16.5276 0.467232
16.3617 0.481407
16.2556 0.478042
16.1504 0.47513
16.2042 0.46408
16.1886 0.450894
16.2687 0.445449
16.3736 0.445755
16.3326 0.435801
16.3026 0.425541
16.3269 0.415478
16.3607 0.406632
16.336 0.397606
16.312 0.388985
16.3182 0.380091
16.3291 0.37171
16.3001 0.364695
16.3122 0.357056
16.335 0.35028
16.3262 0.343168
16.3561 0.337557
16.3438 0.331101
16.436 0.337521
16.4554 0.331661
16.4413 0.325769
16.4374 0.319814
16.4836 0.31742
16.4921 0.311919
16.4601 0.308163
16.4674 0.302984
16.4876 0.298574
16.4633 0.294646
16.5584 0.305057
16.5669 0.300299
16.6126 0.299071
16.627 0.294785
16.6307 0.290308
16.619 0.286182
16.5815 0.28442
16.571 0.280465
16.5825 0.276671
16.6131 0.274458
16.6198 0.270702
16.5962 0.268006
16.6582 0.271532
16.6487 0.268059
16.6116 0.267091
16.5998 0.263865
16.5728 0.261851
16.5735 0.258516
16.5918 0.255913
16.566 0.254047
16.5238 0.254442
16.6003 0.262738
16.6204 0.260364
16.6385 0.257919
16.5927 0.258978
16.5869 0.256049
16.5507 0.255704
16.521 0.254556
16.5388 0.252344
16.5183 0.250395
16.4728 0.251816
16.4421 0.250974
16.4379 0.248325
16.4492 0.245957
16.4382 0.243632
16.4335 0.241153
16.4242 0.238859
16.4569 0.23868
16.4361 0.23719
