100000
1.00999 0
1.00808 0.00191617
1.01074 0.00287892
1.0028 0.00819501
1.00149 0.00648155
1.00561 0.00671024
1.0053 0.00567976
1.00691 0.00517648
1.00606 0.00464472
1.003 0.00515857
1.002 0.00477235
1.00242 0.00437647
1.00259 0.00402941
1.00022 0.00441703
1.00055 0.00412469
1.00362 0.00493222
1.00375 0.00463488
1.00346 0.00437943
1.00238 0.00428033
1.00256 0.00406443
1.00231 0.00387419
1.00159 0.0037635
1.00111 0.00362774
1.00226 0.00366031
1.00138 0.00361969
1.00114 0.00348626
1.00064 0.00339123
0.999766 0.00338312
0.99876 0.00341567
0.999401 0.00336147
0.999027 0.00327262
0.998842 0.00317414
0.998558 0.00308952
0.998036 0.00304229
0.99826 0.00296258
0.998779 0.00292539
0.999539 0.00294492
0.999279 0.00287811
0.999633 0.00282559
0.999606 0.00275417
0.999343 0.00269907
0.998732 0.00270386
0.99889 0.00264494
0.999127 0.00259494
0.999044 0.00253797
0.999205 0.00248739
0.999359 0.00243881
0.999728 0.00241568
0.99967 0.00236656
0.99975 0.00232012
1.00026 0.00233051
1.00056 0.00230507
1.00043 0.00226518
1.00074 0.00224457
1.00098 0.00221672
1.0013 0.00220051
1.00128 0.00216165
1.00117 0.00212736
1.00117 0.00209102
1.00107 0.00205861
1.00061 0.00207621
1.00033 0.00206135
1.00052 0.00203713
1.00085 0.00203143
1.00082 0.00200013
1.00114 0.00199518
1.00108 0.00196602
1.00116 0.00193849
1.00082 0.00193945
1.00037 0.00196365
1.00059 0.0019484
1.00063 0.00192151
1.00078 0.00190114
1.001 0.00188813
1.00095 0.00186363
1.00104 0.00184109
1.00112 0.00181918
1.00088 0.00181179
1.00076 0.00179299
1.00066 0.00177342
1.00046 0.00176221
1.00034 0.00174513
1.0004 0.00172537
1.0003 0.0017082
1.00043 0.00169352
1.00056 0.00167889
1.00027 0.00168562
1.00006 0.00167971
1.00007 0.00166075
1.0002 0.00164773
1.00008 0.00163406
0.999959 0.00162065
0.99991 0.00160391
0.999738 0.00159604
0.999731 0.00157916
0.999715 0.00156271
0.999431 0.00157232
0.999458 0.00155643
0.9996 0.00154714
0.999489 0.00153562
